,scenario,year,value,source
8422,COFFEE 1.1EN_INDCi2030_400f,2030,5754.908042,IPCC AR6
8423,COFFEE 1.1EN_INDCi2030_500,2030,5754.908042,IPCC AR6
8424,COFFEE 1.1EN_INDCi2030_500f,2030,5754.908042,IPCC AR6
8425,COFFEE 1.1EN_INDCi2030_600,2030,5754.908042,IPCC AR6
8426,COFFEE 1.1EN_INDCi2030_600_COV_NDCp,2030,5382.074728,IPCC AR6
8427,COFFEE 1.1EN_INDCi2030_600_NDCp,2030,5736.397561,IPCC AR6
8428,COFFEE 1.1EN_INDCi2030_600f,2030,5754.908042,IPCC AR6
8429,COFFEE 1.1EN_INDCi2030_600f_COV_NDCp,2030,5382.074728,IPCC AR6
8430,COFFEE 1.1EN_INDCi2030_600f_NDCp,2030,5736.397561,IPCC AR6
8431,COFFEE 1.1EN_INDCi2030_700,2030,5754.908042,IPCC AR6
8432,COFFEE 1.1EN_INDCi2030_700f,2030,5754.908042,IPCC AR6
8433,COFFEE 1.1EN_INDCi2030_800,2030,5754.908042,IPCC AR6
8434,COFFEE 1.1EN_INDCi2030_800f,2030,5754.908042,IPCC AR6
8435,COFFEE 1.1EN_INDCi2030_900,2030,5754.908042,IPCC AR6
8436,COFFEE 1.1EN_INDCi2030_900f,2030,5754.908042,IPCC AR6
8437,COFFEE 1.1EN_INDCi2100,2030,5754.908042,IPCC AR6
8438,COFFEE 1.1EN_INDCi2100_COV_NDCp,2030,5382.074728,IPCC AR6
8439,COFFEE 1.1EN_INDCi2100_NDCp,2030,5736.397561,IPCC AR6
8440,COFFEE 1.1EN_NPi2020_1000,2030,6120.648739,IPCC AR6
8441,COFFEE 1.1EN_NPi2020_1000_COV,2030,5595.902592,IPCC AR6
8442,COFFEE 1.1EN_NPi2020_1000f,2030,5487.959675,IPCC AR6
8443,COFFEE 1.1EN_NPi2020_1000f_COV,2030,5264.473872,IPCC AR6
8444,COFFEE 1.1EN_NPi2020_1200,2030,5642.121617,IPCC AR6
8445,COFFEE 1.1EN_NPi2020_1200f,2030,5397.54655,IPCC AR6
8446,COFFEE 1.1EN_NPi2020_1400,2030,5487.965378,IPCC AR6
8447,COFFEE 1.1EN_NPi2020_1400f,2030,5280.355839,IPCC AR6
8448,COFFEE 1.1EN_NPi2020_1600,2030,5290.986922,IPCC AR6
8449,COFFEE 1.1EN_NPi2020_1600f,2030,5259.982717,IPCC AR6
8450,COFFEE 1.1EN_NPi2020_1800,2030,5259.982717,IPCC AR6
8451,COFFEE 1.1EN_NPi2020_1800f,2030,5226.647736,IPCC AR6
8452,COFFEE 1.1EN_NPi2020_2000,2030,5194.664108,IPCC AR6
8453,COFFEE 1.1EN_NPi2020_2000f,2030,5194.616858,IPCC AR6
8454,COFFEE 1.1EN_NPi2020_2500,2030,5188.934256,IPCC AR6
8455,COFFEE 1.1EN_NPi2020_2500f,2030,5188.934256,IPCC AR6
8456,COFFEE 1.1EN_NPi2020_400,2030,8216.611506,IPCC AR6
8457,COFFEE 1.1EN_NPi2020_400_lowBECCS,2030,8444.380519,IPCC AR6
8458,COFFEE 1.1EN_NPi2020_400f,2030,6341.856714,IPCC AR6
8459,COFFEE 1.1EN_NPi2020_400f_lowBECCS,2030,6902.875711,IPCC AR6
8460,COFFEE 1.1EN_NPi2020_500,2030,7653.212806,IPCC AR6
8461,COFFEE 1.1EN_NPi2020_500f,2030,6149.305222,IPCC AR6
8462,COFFEE 1.1EN_NPi2020_600,2030,7285.595131,IPCC AR6
8463,COFFEE 1.1EN_NPi2020_600_COV,2030,6923.944681,IPCC AR6
8464,COFFEE 1.1EN_NPi2020_600f,2030,5944.967233,IPCC AR6
8465,COFFEE 1.1EN_NPi2020_600f_COV,2030,5457.936089,IPCC AR6
8466,COFFEE 1.1EN_NPi2020_700,2030,6988.438569,IPCC AR6
8467,COFFEE 1.1EN_NPi2020_700f,2030,5754.157225,IPCC AR6
8468,COFFEE 1.1EN_NPi2020_800,2030,6732.972353,IPCC AR6
8469,COFFEE 1.1EN_NPi2020_800f,2030,5621.221083,IPCC AR6
8470,COFFEE 1.1EN_NPi2020_900,2030,6387.339711,IPCC AR6
8471,COFFEE 1.1EN_NPi2020_900f,2030,5535.437342,IPCC AR6
8472,COFFEE 1.1EN_NPi2100,2030,5177.958061,IPCC AR6
8473,COFFEE 1.1EN_NPi2100_COV,2030,5010.585517,IPCC AR6
8474,COPPE-COFFEE 1.0CD-LINKS_INDC2030i_1600,2030,6604.664767,IPCC AR6
8475,COPPE-COFFEE 1.0CD-LINKS_INDCi,2030,6434.322133,IPCC AR6
8476,COPPE-COFFEE 1.0CD-LINKS_NDC2030i_1000,2030,6759.453772,IPCC AR6
8477,COPPE-COFFEE 1.0CD-LINKS_NPi,2030,5917.966781,IPCC AR6
8478,COPPE-COFFEE 1.0CD-LINKS_NPi2020_1000,2030,6709.617231,IPCC AR6
8479,COPPE-COFFEE 1.0CD-LINKS_NPi2020_1600,2030,6288.613133,IPCC AR6
8480,COPPE-COFFEE 1.0CD-LINKS_NPi2020_400,2030,7341.657803,IPCC AR6
8481,DNE21+ V.14CCD-LINKS_INDC2030i_1600,2030,4402.527431,IPCC AR6
8482,DNE21+ V.14CCD-LINKS_INDCi,2030,4388.612694,IPCC AR6
8483,DNE21+ V.14CCD-LINKS_NDC2030i_1000,2030,4484.701289,IPCC AR6
8484,DNE21+ V.14CCD-LINKS_NPi,2030,4301.788792,IPCC AR6
8485,DNE21+ V.14CCD-LINKS_NPi2020_1000,2030,4816.067058,IPCC AR6
8486,DNE21+ V.14CCD-LINKS_NPi2020_1600,2030,4617.699056,IPCC AR6
8487,DNE21+ V.14CCD-LINKS_NPi2020_400,2030,5025.344619,IPCC AR6
8488,DNE21+ V.14CCD-LINKS_NoPolicy,2030,4227.907106,IPCC AR6
8489,DNE21+ V.14E1EMF30_BCOC-EndU,2030,4418.309783,IPCC AR6
8490,DNE21+ V.14E1EMF30_Baseline,2030,4418.118933,IPCC AR6
8491,DNE21+ V.14E1EMF30_CH4-Only,2030,4418.118933,IPCC AR6
8492,DNE21+ V.14E1EMF30_ClimPolicy,2030,4906.033722,IPCC AR6
8493,DNE21+ V.14E1EMF30_ClimPolicy+SLCF,2030,4901.352411,IPCC AR6
8494,DNE21+ V.14E1EMF30_D_BCOC-Red,2030,4418.118933,IPCC AR6
8495,DNE21+ V.14E1EMF30_D_CH4-ClimPolicy,2030,4418.118933,IPCC AR6
8496,DNE21+ V.14E1EMF30_D_CO2-Only,2030,4906.033722,IPCC AR6
8497,DNE21+ V.14E1EMF30_D_Frozen-EF-EndU,2030,4418.118933,IPCC AR6
8498,DNE21+ V.14E1EMF30_SLCF,2030,4418.309783,IPCC AR6
8499,DNE21+ V.14E1EMF30_Slower-Action,2030,4658.695653,IPCC AR6
8500,DNE21+ V.14E1EMF30_Slower-Action+SLCF,2030,4610.439267,IPCC AR6
8501,DNE21+ V.14E1EMF30_Slower-to-faster,2030,4717.511422,IPCC AR6
8502,DNE21+ V.14E1EMF30_Slower-to-faster+SLCF,2030,4733.621625,IPCC AR6
8503,DNE21+ V.14E1EMF30_Slower-to-faster+SLCF+HFC,2030,4713.458608,IPCC AR6
8504,DNE21+ V.14E2EMF33_1.5C_cost100,2030,4490.158533,IPCC AR6
8505,DNE21+ V.14E2EMF33_1.5C_full,2030,4470.318731,IPCC AR6
8506,DNE21+ V.14E2EMF33_1.5C_limbio,2030,5093.568911,IPCC AR6
8507,DNE21+ V.14E2EMF33_1.5C_nofuel,2030,4470.388642,IPCC AR6
8508,DNE21+ V.14E2EMF33_Baseline,2030,4174.712781,IPCC AR6
8509,DNE21+ V.14E2EMF33_Med2C_cost100,2030,4478.955164,IPCC AR6
8510,DNE21+ V.14E2EMF33_Med2C_full,2030,4469.585094,IPCC AR6
8511,DNE21+ V.14E2EMF33_Med2C_limbio,2030,4482.393747,IPCC AR6
8512,DNE21+ V.14E2EMF33_Med2C_nobeccs,2030,4526.691758,IPCC AR6
8513,DNE21+ V.14E2EMF33_Med2C_nofuel,2030,4469.237703,IPCC AR6
8514,DNE21+ V.14E2EMF33_Med2C_none,2030,4530.638947,IPCC AR6
8515,DNE21+ V.14E2EMF33_WB2C_cost100,2030,4515.931767,IPCC AR6
8516,DNE21+ V.14E2EMF33_WB2C_full,2030,4463.449556,IPCC AR6
8517,DNE21+ V.14E2EMF33_WB2C_limbio,2030,4458.083661,IPCC AR6
8518,DNE21+ V.14E2EMF33_WB2C_nobeccs,2030,4927.088689,IPCC AR6
8519,DNE21+ V.14E2EMF33_WB2C_nofuel,2030,4463.358619,IPCC AR6
8520,DNE21+ V.14E2EMF33_WB2C_none,2030,4925.242628,IPCC AR6
8521,DNE21+ V.14E2EMF33_tax_hi_full,2030,4358.629314,IPCC AR6
8522,DNE21+ V.14E2EMF33_tax_hi_none,2030,4359.250236,IPCC AR6
8523,DNE21+ V.14E2EMF33_tax_lo_full,2030,4324.696283,IPCC AR6
8524,DNE21+ V.14E2EMF33_tax_lo_none,2030,4321.591928,IPCC AR6
8525,E3ME 6.1PR_Baseline,2030,2740.277778,IPCC AR6
8526,E3ME 6.1PR_CP_Intensity,2030,2740.555556,IPCC AR6
8527,E3ME 6.1PR_CP_Price,2030,2740.277778,IPCC AR6
8528,E3ME 6.1PR_NDC_Intensity,2030,2573.055556,IPCC AR6
8529,E3ME 6.1PR_NDC_Price,2030,2572.5,IPCC AR6
8530,ENV-Linkages 3.0EMF30_BCOC-EndU,2030,5441.328728,IPCC AR6
8531,ENV-Linkages 3.0EMF30_Baseline,2030,5275.813006,IPCC AR6
8532,ENV-Linkages 3.0EMF30_CH4-Only,2030,5502.916758,IPCC AR6
8533,ENV-Linkages 3.0EMF30_ClimPolicy,2030,7262.757156,IPCC AR6
8534,ENV-Linkages 3.0EMF30_ClimPolicy+SLCF,2030,7440.42485,IPCC AR6
8535,ENV-Linkages 3.0EMF30_D_BCOC-Red,2030,5441.635733,IPCC AR6
8536,ENV-Linkages 3.0EMF30_D_CH4-ClimPolicy,2030,5382.756392,IPCC AR6
8537,ENV-Linkages 3.0EMF30_D_CO2-Only,2030,7216.465714,IPCC AR6
8538,ENV-Linkages 3.0EMF30_D_Frozen-CH4,2030,5276.019072,IPCC AR6
8539,ENV-Linkages 3.0EMF30_D_Frozen-EF,2030,5276.019072,IPCC AR6
8540,ENV-Linkages 3.0EMF30_D_Frozen-EF-EndU,2030,5275.813006,IPCC AR6
8541,ENV-Linkages 3.0EMF30_D_Frozen-EF-SLCF,2030,5276.019072,IPCC AR6
8542,ENV-Linkages 3.0EMF30_SLCF,2030,5687.174672,IPCC AR6
8543,ENV-Linkages 3.0EMF30_Slower-Action,2030,5829.919453,IPCC AR6
8544,ENV-Linkages 3.0EMF30_Slower-Action+SLCF,2030,5983.098314,IPCC AR6
8545,EPPA 61.5CNow_Gradual,2030,4188.8034,IPCC AR6
8546,EPPA 61.5CNow_OptTax,2030,4188.8034,IPCC AR6
8547,EPPA 62CNow_Gradual,2030,4188.803403,IPCC AR6
8548,EPPA 62CNow_OptTax,2030,4188.8034,IPCC AR6
8549,EPPA 6Paris1.5C_OptTax,2030,4188.803403,IPCC AR6
8550,EPPA 6Paris2C_Gradual,2030,4188.8034,IPCC AR6
8551,EPPA 6Paris2C_OptTax,2030,4188.8034,IPCC AR6
8552,EPPA 6ParisFlat,2030,4188.8034,IPCC AR6
8553,EPPA 6ParisForever,2030,4188.8034,IPCC AR6
8554,EPPA 6Ref,2030,4188.8034,IPCC AR6
8555,En-ROADS-96Ratchet-1.5-allCDR,2030,6374.666667,IPCC AR6
8556,En-ROADS-96Ratchet-1.5-limCDR,2030,6806.638889,IPCC AR6
8557,En-ROADS-96Reference,2030,5112.916667,IPCC AR6
8558,FARM 3.2EMF33_Baseline,2030,3435.650328,IPCC AR6
8559,FARM 3.2EMF33_Med2C_full,2030,3758.104328,IPCC AR6
8560,FARM 3.2EMF33_Med2C_nobeccs,2030,3757.532486,IPCC AR6
8561,FARM 3.2EMF33_Med2C_nofuel,2030,3759.585572,IPCC AR6
8562,FARM 3.2EMF33_Med2C_none,2030,3759.682758,IPCC AR6
8563,FARM 3.2EMF33_WB2C_full,2030,4057.284892,IPCC AR6
8564,FARM 3.2EMF33_WB2C_nobeccs,2030,4069.017039,IPCC AR6
8565,FARM 3.2EMF33_WB2C_nofuel,2030,4061.314772,IPCC AR6
8566,FARM 3.2EMF33_WB2C_none,2030,4077.456581,IPCC AR6
8567,FARM 3.2EMF33_tax_hi_full,2030,3770.886764,IPCC AR6
8568,FARM 3.2EMF33_tax_hi_none,2030,3771.469894,IPCC AR6
8569,FARM 3.2EMF33_tax_lo_full,2030,3655.8196,IPCC AR6
8570,FARM 3.2EMF33_tax_lo_none,2030,3656.234114,IPCC AR6
8571,GCAM 4.020% abatement (FF&I),2030,3795.762139,IPCC AR6
8572,GCAM 4.020% abatement (GHG),2030,3795.762139,IPCC AR6
8573,GCAM 4.0450 concentration,2030,3795.762139,IPCC AR6
8574,GCAM 4.050% abatement (FF&I),2030,3795.762139,IPCC AR6
8575,GCAM 4.050% abatement (GHG),2030,3795.762139,IPCC AR6
8576,GCAM 4.0550 concentration,2030,3795.762139,IPCC AR6
8577,GCAM 4.0650 concentration,2030,3795.762139,IPCC AR6
8578,GCAM 4.0Core baseline,2030,3795.762139,IPCC AR6
8579,GCAM 4.0High CO2 price,2030,3795.762139,IPCC AR6
8580,GCAM 4.0Low CO2 price,2030,3795.762139,IPCC AR6
8581,GCAM 4.0Policy baseline,2030,3832.512139,IPCC AR6
8582,"GCAM 5.2NGFS1_Current policies (Hot house world, Rep)",2030,4232.526528,IPCC AR6
8583,"GCAM 5.2NGFS1_Immediate 2C with CDR (Orderly, Rep)",2030,4239.986806,IPCC AR6
8584,GCAM 5.3NGFS2_Below 2 C,2030,4270.769444,IPCC AR6
8585,GCAM 5.3NGFS2_Current Policies,2030,4270.769444,IPCC AR6
8586,GCAM 5.3NGFS2_Delayed Transition,2030,4270.769444,IPCC AR6
8587,GCAM 5.3NGFS2_Divergent Net Zero Policies,2030,4270.769444,IPCC AR6
8588,GCAM 5.3NGFS2_Nationally Determined Contributions (NDCs),2030,4270.769444,IPCC AR6
8589,GCAM 5.3NGFS2_Net-Zero 2050,2030,4270.769444,IPCC AR6
8590,GCAM 5.3R_BAU,2030,4243.557083,IPCC AR6
8591,GCAM 5.3R_MAC_30_n0,2030,4270.769028,IPCC AR6
8592,GCAM 5.3R_MAC_30_n8,2030,4138.14625,IPCC AR6
8593,GCAM 5.3R_MAC_35_n0,2030,4270.769028,IPCC AR6
8594,GCAM 5.3R_MAC_35_n8,2030,4270.769028,IPCC AR6
8595,GCAM 5.3R_MAC_40_n0,2030,4269.366528,IPCC AR6
8596,GCAM 5.3R_MAC_40_n8,2030,4270.769028,IPCC AR6
8597,GCAM 5.3R_MAC_45_n0,2030,4264.24375,IPCC AR6
8598,GCAM 5.3R_MAC_45_n8,2030,4268.450417,IPCC AR6
8599,GCAM 5.3R_MAC_50_n0,2030,4260.944028,IPCC AR6
8600,GCAM 5.3R_MAC_50_n8,2030,4264.363194,IPCC AR6
8601,GCAM 5.3R_MAC_55_n0,2030,4258.554306,IPCC AR6
8602,GCAM 5.3R_MAC_55_n8,2030,4261.516806,IPCC AR6
8603,GCAM 5.3R_MAC_60_n0,2030,4256.686806,IPCC AR6
8604,GCAM 5.3R_MAC_60_n8,2030,4259.368194,IPCC AR6
8605,GCAM 5.3R_MAC_65_n0,2030,4255.154583,IPCC AR6
8606,GCAM 5.3R_MAC_65_n8,2030,4257.653472,IPCC AR6
8607,GCAM 5.3R_MAC_70_n0,2030,4253.842361,IPCC AR6
8608,GCAM 5.3R_MAC_70_n8,2030,4256.223194,IPCC AR6
8609,GCAM 5.3R_MAC_75_n0,2030,4252.715139,IPCC AR6
8610,GCAM 5.3R_MAC_75_n8,2030,4254.998194,IPCC AR6
8611,GCAM 5.3R_MAC_80_n0,2030,4251.932917,IPCC AR6
8612,GCAM 5.3R_MAC_80_n8,2030,4253.914861,IPCC AR6
8613,GCAM 5.3R_MAC_85_n0,2030,4251.270417,IPCC AR6
8614,GCAM 5.3R_MAC_85_n8,2030,4252.949583,IPCC AR6
8615,GCAM 5.3R_MAC_90_n0,2030,4250.700139,IPCC AR6
8616,GCAM 5.3R_MAC_90_n8,2030,4252.23125,IPCC AR6
8617,GCAM 5.3R_MAC_95_n0,2030,4250.204028,IPCC AR6
8618,GCAM 5.3R_MAC_95_n8,2030,4251.638472,IPCC AR6
8619,GCAM 5.3R_MAC_99_n0,2030,4249.769583,IPCC AR6
8620,GCAM 5.3R_MAC_99_n8,2030,4251.118472,IPCC AR6
8621,GCAM 5.3SSP1-DACCS-1p9-3pctHR,2030,4270.769028,IPCC AR6
8622,GCAM 5.3SSP1-DACCS-2p6-3pctHR,2030,4270.769028,IPCC AR6
8623,GCAM 5.3SSP1-highcostDACCS-2p6-3pctHR,2030,4270.769028,IPCC AR6
8624,GCAM 5.3SSP1-lowcostDACCS-2p6-3pctHR,2030,4270.769028,IPCC AR6
8625,GCAM 5.3SSP1-noDACCS-1p9-3pctHR,2030,4270.769028,IPCC AR6
8626,GCAM 5.3SSP1-noDACCS-2p6-3pctHR,2030,4270.769028,IPCC AR6
8627,GCAM 5.3SSP2-DACCS-2p6-3pctHR,2030,4270.769028,IPCC AR6
8628,GCAM 5.3SSP2-noDACCS-2p6-3pctHR,2030,4270.769028,IPCC AR6
8629,GCAM 5.3SSP4-DACCS-1p9-3pctHR,2030,4270.769028,IPCC AR6
8630,GCAM 5.3SSP4-DACCS-2p6-3pctHR,2030,4270.769028,IPCC AR6
8631,GCAM 5.3SSP4-highcostDACCS-2p6-3pctHR,2030,4270.769028,IPCC AR6
8632,GCAM 5.3SSP4-medcostDACCS-2p6-3pctHR,2030,4270.769028,IPCC AR6
8633,GCAM 5.3SSP4-noDACCS-1p9-3pctHR,2030,4270.769028,IPCC AR6
8634,GCAM 5.3SSP4-noDACCS-2p6-3pctHR,2030,4270.769028,IPCC AR6
8635,GCAM 5.3SSP5-DACCS-1p9-3pctHR,2030,4270.769028,IPCC AR6
8636,GCAM 5.3SSP5-DACCS-2p6-3pctHR,2030,4270.769028,IPCC AR6
8637,GCAM 5.3SSP5-noDACCS-2p6-3pctHR,2030,4270.769028,IPCC AR6
8638,GCAM 5.3SSP_SSP1,2030,4270.769028,IPCC AR6
8639,GCAM 5.3SSP_SSP2,2030,4270.769028,IPCC AR6
8640,GCAM 5.3SSP_SSP3,2030,4270.769028,IPCC AR6
8641,GCAM 5.3SSP_SSP4,2030,4270.769028,IPCC AR6
8642,GCAM 5.3SSP_SSP5,2030,4270.769028,IPCC AR6
8643,GCAM-PR 5.3CSH,2030,4226.151528,IPCC AR6
8644,GCAM-PR 5.3PCSH,2030,4648.129806,IPCC AR6
8645,GCAM-PR 5.3PR_CP_Intensity,2030,4648.007306,IPCC AR6
8646,GCAM-PR 5.3PR_CP_Price,2030,4648.007306,IPCC AR6
8647,GCAM-PR 5.3PR_CP_PriceOnly,2030,4229.584306,IPCC AR6
8648,GCAM-PR 5.3PR_NDC_Intensity,2030,4647.982861,IPCC AR6
8649,GCAM-PR 5.3PR_NDC_Price,2030,4647.983694,IPCC AR6
8650,GCAM-PR 5.3PR_NDC_PriceOnly,2030,4226.298194,IPCC AR6
8651,GCAM-PR 5.3PR_baseline,2030,4226.171806,IPCC AR6
8652,GCAM-PR 5.3R,2030,4238.860417,IPCC AR6
8653,GCAM-PR 5.3SH,2030,4229.942361,IPCC AR6
8654,GCAM5.2_NETGCAM_1.5C_high_os_high-cost-DAC,2030,3795.761111,IPCC AR6
8655,GCAM5.2_NETGCAM_1.5C_high_os_low-cost-DAC,2030,3795.761111,IPCC AR6
8656,GCAM5.2_NETGCAM_1.5C_low_os_high-cost-DAC,2030,3795.761111,IPCC AR6
8657,GCAM5.2_NETGCAM_1.5C_low_os_low-cost-DAC,2030,3795.761111,IPCC AR6
8658,GCAM5.2_NETGCAM_1.5C_low_os_noDAC,2030,3795.761111,IPCC AR6
8659,GEM-E3 V1CD-LINKS_INDCi,2030,5451.185389,IPCC AR6
8660,GEM-E3 V1CD-LINKS_INDCi_recGenTaxation,2030,4613.157008,IPCC AR6
8661,GEM-E3 V1CD-LINKS_INDCi_recSocialSecurity,2030,4613.63415,IPCC AR6
8662,GEM-E3 V1CD-LINKS_NPi,2030,5288.637594,IPCC AR6
8663,GEM-E3 V1CD-LINKS_NPi2020_1000,2030,5601.356625,IPCC AR6
8664,GEM-E3 V1CD-LINKS_NPi2020_1000_recGenTaxation,2030,5601.124047,IPCC AR6
8665,GEM-E3 V1CD-LINKS_NPi2020_1000_recSocialSecurity,2030,5602.496442,IPCC AR6
8666,GEM-E3 V1CD-LINKS_NPi2020_1600,2030,5479.700725,IPCC AR6
8667,GEM-E3 V1CD-LINKS_NPi2020_400,2030,5778.819864,IPCC AR6
8668,GEM-E3 V1CD-LINKS_NPi2020_400_recGenTaxation,2030,5214.500969,IPCC AR6
8669,GEM-E3 V1CD-LINKS_NPi2020_400_recSocialSecurity,2030,5236.123178,IPCC AR6
8670,GEM-E3_V2021EN_INDCi2030_1000,2030,6063.097214,IPCC AR6
8671,GEM-E3_V2021EN_INDCi2030_1000_COV,2030,5738.505022,IPCC AR6
8672,GEM-E3_V2021EN_INDCi2030_1000_COV_NDCp,2030,5913.125683,IPCC AR6
8673,GEM-E3_V2021EN_INDCi2030_1000_NDCp,2030,6247.040681,IPCC AR6
8674,GEM-E3_V2021EN_INDCi2030_1000f,2030,6063.097214,IPCC AR6
8675,GEM-E3_V2021EN_INDCi2030_1000f_COV,2030,5738.505022,IPCC AR6
8676,GEM-E3_V2021EN_INDCi2030_1000f_COV_NDCp,2030,5913.125683,IPCC AR6
8677,GEM-E3_V2021EN_INDCi2030_1000f_NDCp,2030,6247.040681,IPCC AR6
8678,GEM-E3_V2021EN_INDCi2030_1400,2030,6063.097214,IPCC AR6
8679,GEM-E3_V2021EN_INDCi2030_1400f,2030,6063.097214,IPCC AR6
8680,GEM-E3_V2021EN_INDCi2030_1800,2030,6063.097214,IPCC AR6
8681,GEM-E3_V2021EN_INDCi2030_1800f,2030,6063.097214,IPCC AR6
8682,GEM-E3_V2021EN_INDCi2030_600f,2030,6063.097214,IPCC AR6
8683,GEM-E3_V2021EN_INDCi2030_600f_COV,2030,5738.505022,IPCC AR6
8684,GEM-E3_V2021EN_INDCi2030_600f_COV_NDCp,2030,5913.125683,IPCC AR6
8685,GEM-E3_V2021EN_INDCi2030_600f_NDCp,2030,6247.040681,IPCC AR6
8686,GEM-E3_V2021EN_INDCi2030_800,2030,6063.097214,IPCC AR6
8687,GEM-E3_V2021EN_INDCi2030_800f,2030,6063.097214,IPCC AR6
8688,GEM-E3_V2021EN_INDCi2100,2030,6063.097214,IPCC AR6
8689,GEM-E3_V2021EN_INDCi2100_COV,2030,5738.505022,IPCC AR6
8690,GEM-E3_V2021EN_INDCi2100_COV_NDCp,2030,5913.125683,IPCC AR6
8691,GEM-E3_V2021EN_INDCi2100_NDCp,2030,6247.040681,IPCC AR6
8692,GEM-E3_V2021EN_NPi2020_1000,2030,6702.403667,IPCC AR6
8693,GEM-E3_V2021EN_NPi2020_1000_COV,2030,6135.298644,IPCC AR6
8694,GEM-E3_V2021EN_NPi2020_1000f,2030,6318.987214,IPCC AR6
8695,GEM-E3_V2021EN_NPi2020_1000f_COV,2030,5990.842742,IPCC AR6
8696,GEM-E3_V2021EN_NPi2020_1400,2030,6295.368172,IPCC AR6
8697,GEM-E3_V2021EN_NPi2020_1400f,2030,6295.368172,IPCC AR6
8698,GEM-E3_V2021EN_NPi2020_1800,2030,6287.304286,IPCC AR6
8699,GEM-E3_V2021EN_NPi2020_1800f,2030,6287.304286,IPCC AR6
8700,GEM-E3_V2021EN_NPi2020_400f,2030,7342.730406,IPCC AR6
8701,GEM-E3_V2021EN_NPi2020_500,2030,8334.939997,IPCC AR6
8702,GEM-E3_V2021EN_NPi2020_500f,2030,7135.535103,IPCC AR6
8703,GEM-E3_V2021EN_NPi2020_600,2030,7740.523192,IPCC AR6
8704,GEM-E3_V2021EN_NPi2020_600_COV,2030,7224.224814,IPCC AR6
8705,GEM-E3_V2021EN_NPi2020_600f,2030,7040.203692,IPCC AR6
8706,GEM-E3_V2021EN_NPi2020_600f_COV,2030,6771.446083,IPCC AR6
8707,GEM-E3_V2021EN_NPi2020_800,2030,7160.803975,IPCC AR6
8708,GEM-E3_V2021EN_NPi2020_800f,2030,6831.6596,IPCC AR6
8709,GEM-E3_V2021EN_NPi2100,2030,5987.365683,IPCC AR6
8710,GEM-E3_V2021EN_NPi2100_COV,2030,5668.892608,IPCC AR6
8711,GEMINI-E3 7.0PR_Baseline,2030,4833.472214,IPCC AR6
8712,GEMINI-E3 7.0PR_CP_Intensity,2030,5234.852175,IPCC AR6
8713,GEMINI-E3 7.0PR_CP_Price,2030,5234.852175,IPCC AR6
8714,GEMINI-E3 7.0PR_CP_PriceOnly,2030,4833.472214,IPCC AR6
8715,GEMINI-E3 7.0PR_NDC_Intensity,2030,5234.852175,IPCC AR6
8716,GEMINI-E3 7.0PR_NDC_Price,2030,5234.852175,IPCC AR6
8717,GENeSYS-MOD 1.01,2030,6879.444444,IPCC AR6
8718,GMM-17Hard_Rock,2030,4686.438889,IPCC AR6
8719,GMM-17Modern_Jazz,2030,4899.558333,IPCC AR6
8720,GMM-17Symphony_1.5C,2030,5324.094444,IPCC AR6
8721,GMM-17Unfinished_Symphony,2030,5387.55,IPCC AR6
8722,GRAPE-15 1.0EMF33_1.5C_cost100,2030,3483.027778,IPCC AR6
8723,GRAPE-15 1.0EMF33_1.5C_full,2030,3480.833333,IPCC AR6
8724,GRAPE-15 1.0EMF33_1.5C_nofuel,2030,3481.722222,IPCC AR6
8725,GRAPE-15 1.0EMF33_Baseline,2030,3440.833333,IPCC AR6
8726,GRAPE-15 1.0EMF33_Med2C_cost100,2030,3590.055556,IPCC AR6
8727,GRAPE-15 1.0EMF33_Med2C_full,2030,3602.916667,IPCC AR6
8728,GRAPE-15 1.0EMF33_Med2C_limbio,2030,3688.638889,IPCC AR6
8729,GRAPE-15 1.0EMF33_Med2C_nobeccs,2030,3718.694444,IPCC AR6
8730,GRAPE-15 1.0EMF33_Med2C_nofuel,2030,3602.972222,IPCC AR6
8731,GRAPE-15 1.0EMF33_Med2C_none,2030,3718.416667,IPCC AR6
8732,GRAPE-15 1.0EMF33_WB2C_cost100,2030,3687.472222,IPCC AR6
8733,GRAPE-15 1.0EMF33_WB2C_full,2030,3687.472222,IPCC AR6
8734,GRAPE-15 1.0EMF33_WB2C_limbio,2030,3665.166667,IPCC AR6
8735,GRAPE-15 1.0EMF33_WB2C_nofuel,2030,3687.472222,IPCC AR6
8736,GRAPE-15 1.0EMF33_tax_hi_full,2030,3606,IPCC AR6
8737,GRAPE-15 1.0EMF33_tax_hi_none,2030,3606.972222,IPCC AR6
8738,GRAPE-15 1.0EMF33_tax_lo_full,2030,3591.166667,IPCC AR6
8739,GRAPE-15 1.0EMF33_tax_lo_none,2030,3591.166667,IPCC AR6
8740,ICES-XPS 1.0CSH,2030,17220.09422,IPCC AR6
8741,ICES-XPS 1.0PCSH,2030,17185.60891,IPCC AR6
8742,ICES-XPS 1.0PR_Baseline,2030,14722.43049,IPCC AR6
8743,ICES-XPS 1.0PR_CP_Intensity,2030,15035.06667,IPCC AR6
8744,ICES-XPS 1.0PR_CP_Price,2030,14812.95801,IPCC AR6
8745,ICES-XPS 1.0PR_CP_PriceOnly,2030,14756.98177,IPCC AR6
8746,ICES-XPS 1.0PR_NDC_Intensity,2030,16284.60071,IPCC AR6
