"","scenario","year","value","source"
"1027","WITCH-GLOBIOM 4.2ADVANCE_2030_Med2C",2015,4325.56678333333,"IPCC SR15"
"1028","WITCH-GLOBIOM 4.2ADVANCE_2030_Price1.5C",2015,4325.56678333333,"IPCC SR15"
"1029","WITCH-GLOBIOM 4.2ADVANCE_2030_WB2C",2015,4325.56678333333,"IPCC SR15"
"1030","WITCH-GLOBIOM 4.2ADVANCE_INDC",2015,4325.56678333333,"IPCC SR15"
"1031","WITCH-GLOBIOM 4.2ADVANCE_NoPolicy",2015,4325.56678333333,"IPCC SR15"
"1032","WITCH-GLOBIOM 4.2ADVANCE_Reference",2015,4325.56678333333,"IPCC SR15"
"1033","WITCH-GLOBIOM 4.4CD-LINKS_INDCi",2015,4479.64003611111,"IPCC SR15"
"1034","WITCH-GLOBIOM 4.4CD-LINKS_NPi",2015,4479.64003611111,"IPCC SR15"
"1035","WITCH-GLOBIOM 4.4CD-LINKS_NPi2020_1000",2015,4479.64003611111,"IPCC SR15"
"1036","WITCH-GLOBIOM 4.4CD-LINKS_NPi2020_1600",2015,4479.64003611111,"IPCC SR15"
"1037","WITCH-GLOBIOM 4.4CD-LINKS_NPi2020_400",2015,4479.64003611111,"IPCC SR15"
"1038","WITCH-GLOBIOM 4.4CD-LINKS_NoPolicy",2015,4479.64003611111,"IPCC SR15"
"1039","AIM/CGE 2.0ADVANCE_2020_1.5C-2100",2020,4377.66666666667,"IPCC SR15"
"1040","AIM/CGE 2.0ADVANCE_2020_Med2C",2020,4377.72222222222,"IPCC SR15"
"1041","AIM/CGE 2.0ADVANCE_2020_WB2C",2020,4377.72222222222,"IPCC SR15"
"1042","AIM/CGE 2.0ADVANCE_2030_Med2C",2020,4383.08333333333,"IPCC SR15"
"1043","AIM/CGE 2.0ADVANCE_2030_Price1.5C",2020,4401.19444444444,"IPCC SR15"
"1044","AIM/CGE 2.0ADVANCE_2030_WB2C",2020,4383.08333333333,"IPCC SR15"
"1045","AIM/CGE 2.0ADVANCE_INDC",2020,4404.63888888889,"IPCC SR15"
"1046","AIM/CGE 2.0ADVANCE_NoPolicy",2020,4217.41666666667,"IPCC SR15"
"1047","AIM/CGE 2.0ADVANCE_Reference",2020,4404.63888888889,"IPCC SR15"
"1048","AIM/CGE 2.0SFCM_SSP2_Bio_1p5Degree",2020,4455.36111111111,"IPCC SR15"
"1049","AIM/CGE 2.0SFCM_SSP2_Bio_2Degree",2020,4455.36111111111,"IPCC SR15"
"1050","AIM/CGE 2.0SFCM_SSP2_Bio_Baseline",2020,4203.80555555556,"IPCC SR15"
"1051","AIM/CGE 2.0SFCM_SSP2_EEEI_1p5Degree",2020,4317.77777777778,"IPCC SR15"
"1052","AIM/CGE 2.0SFCM_SSP2_EEEI_2Degree",2020,4317.77777777778,"IPCC SR15"
"1053","AIM/CGE 2.0SFCM_SSP2_EEEI_Baseline",2020,4091.36111111111,"IPCC SR15"
"1054","AIM/CGE 2.0SFCM_SSP2_LifeStyle_1p5Degree",2020,4407,"IPCC SR15"
"1055","AIM/CGE 2.0SFCM_SSP2_LifeStyle_2Degree",2020,4407,"IPCC SR15"
"1056","AIM/CGE 2.0SFCM_SSP2_LifeStyle_Baseline",2020,4172.66666666667,"IPCC SR15"
"1057","AIM/CGE 2.0SFCM_SSP2_Ref_1p5Degree",2020,4454.27777777778,"IPCC SR15"
"1058","AIM/CGE 2.0SFCM_SSP2_Ref_2Degree",2020,4454.27777777778,"IPCC SR15"
"1059","AIM/CGE 2.0SFCM_SSP2_Ref_Baseline",2020,4203.52777777778,"IPCC SR15"
"1060","AIM/CGE 2.0SFCM_SSP2_ST_CCS_1p5Degree",2020,4454.27777777778,"IPCC SR15"
"1061","AIM/CGE 2.0SFCM_SSP2_ST_CCS_2Degree",2020,4454.27777777778,"IPCC SR15"
"1062","AIM/CGE 2.0SFCM_SSP2_ST_CCS_Baseline",2020,4203.52777777778,"IPCC SR15"
"1063","AIM/CGE 2.0SFCM_SSP2_ST_bio_1p5Degree",2020,4454.44444444444,"IPCC SR15"
"1064","AIM/CGE 2.0SFCM_SSP2_ST_bio_2Degree",2020,4454.44444444444,"IPCC SR15"
"1065","AIM/CGE 2.0SFCM_SSP2_ST_bio_Baseline",2020,4203.52777777778,"IPCC SR15"
"1066","AIM/CGE 2.0SFCM_SSP2_ST_nuclear_1p5Degree",2020,4449.27777777778,"IPCC SR15"
"1067","AIM/CGE 2.0SFCM_SSP2_ST_nuclear_2Degree",2020,4449.27777777778,"IPCC SR15"
"1068","AIM/CGE 2.0SFCM_SSP2_ST_nuclear_Baseline",2020,4197.5,"IPCC SR15"
"1069","AIM/CGE 2.0SFCM_SSP2_ST_solar_1p5Degree",2020,4453.05555555555,"IPCC SR15"
"1070","AIM/CGE 2.0SFCM_SSP2_ST_solar_2Degree",2020,4453.05555555555,"IPCC SR15"
"1071","AIM/CGE 2.0SFCM_SSP2_ST_solar_Baseline",2020,4203.08333333333,"IPCC SR15"
"1072","AIM/CGE 2.0SFCM_SSP2_ST_wind_1p5Degree",2020,4453.41666666667,"IPCC SR15"
"1073","AIM/CGE 2.0SFCM_SSP2_ST_wind_2Degree",2020,4453.41666666667,"IPCC SR15"
"1074","AIM/CGE 2.0SFCM_SSP2_ST_wind_Baseline",2020,4203.13888888889,"IPCC SR15"
"1075","AIM/CGE 2.0SFCM_SSP2_SupTech_1p5Degree",2020,4447.33333333333,"IPCC SR15"
"1076","AIM/CGE 2.0SFCM_SSP2_SupTech_2Degree",2020,4447.33333333333,"IPCC SR15"
"1077","AIM/CGE 2.0SFCM_SSP2_SupTech_Baseline",2020,4196.66666666667,"IPCC SR15"
"1078","AIM/CGE 2.0SFCM_SSP2_combined_1p5Degree",2020,4263.66666666667,"IPCC SR15"
"1079","AIM/CGE 2.0SFCM_SSP2_combined_2Degree",2020,4263.66666666667,"IPCC SR15"
"1080","AIM/CGE 2.0SFCM_SSP2_combined_Baseline",2020,4050.58333333333,"IPCC SR15"
"1081","AIM/CGE 2.0SSP1-19",2020,4411.25,"IPCC SR15"
"1082","AIM/CGE 2.0SSP1-26",2020,4411.25,"IPCC SR15"
"1083","AIM/CGE 2.0SSP1-34",2020,4411.25,"IPCC SR15"
"1084","AIM/CGE 2.0SSP1-45",2020,4412.88888888889,"IPCC SR15"
"1085","AIM/CGE 2.0SSP1-Baseline",2020,4211.44444444444,"IPCC SR15"
"1086","AIM/CGE 2.0SSP2-19",2020,4434.58333333333,"IPCC SR15"
"1087","AIM/CGE 2.0SSP2-26",2020,4434.77777777778,"IPCC SR15"
"1088","AIM/CGE 2.0SSP2-34",2020,4434.77777777778,"IPCC SR15"
"1089","AIM/CGE 2.0SSP2-45",2020,4434.77777777778,"IPCC SR15"
"1090","AIM/CGE 2.0SSP2-60",2020,4434.77777777778,"IPCC SR15"
"1091","AIM/CGE 2.0SSP2-Baseline",2020,4226.38888888889,"IPCC SR15"
"1092","AIM/CGE 2.0SSP3-34",2020,4266.25,"IPCC SR15"
"1093","AIM/CGE 2.0SSP3-45",2020,4266.25,"IPCC SR15"
"1094","AIM/CGE 2.0SSP3-60",2020,4266.25,"IPCC SR15"
"1095","AIM/CGE 2.0SSP3-Baseline",2020,4064.02777777778,"IPCC SR15"
"1096","AIM/CGE 2.0SSP4-26",2020,4484.44444444444,"IPCC SR15"
"1097","AIM/CGE 2.0SSP4-34",2020,4484.44444444444,"IPCC SR15"
"1098","AIM/CGE 2.0SSP4-45",2020,4484.44444444444,"IPCC SR15"
"1099","AIM/CGE 2.0SSP4-Baseline",2020,4280,"IPCC SR15"
"1100","AIM/CGE 2.0SSP5-26",2020,4372.63888888889,"IPCC SR15"
"1101","AIM/CGE 2.0SSP5-34",2020,4372.63888888889,"IPCC SR15"
"1102","AIM/CGE 2.0SSP5-45",2020,4372.63888888889,"IPCC SR15"
"1103","AIM/CGE 2.0SSP5-60",2020,4372.63888888889,"IPCC SR15"
"1104","AIM/CGE 2.0SSP5-Baseline",2020,4141.16666666667,"IPCC SR15"
"1105","AIM/CGE 2.1CD-LINKS_INDCi",2020,4741.61111111111,"IPCC SR15"
"1106","AIM/CGE 2.1CD-LINKS_NPi",2020,4652.69444444444,"IPCC SR15"
"1107","AIM/CGE 2.1CD-LINKS_NPi2020_1000",2020,4775.75,"IPCC SR15"
"1108","AIM/CGE 2.1CD-LINKS_NPi2020_1600",2020,4760.02777777778,"IPCC SR15"
"1109","AIM/CGE 2.1CD-LINKS_NPi2020_400",2020,4774.44444444444,"IPCC SR15"
"1110","AIM/CGE 2.1CD-LINKS_NoPolicy",2020,4364.02777777778,"IPCC SR15"
"1111","AIM/CGE 2.1EMF33_Baseline",2020,4274.61111111111,"IPCC SR15"
"1112","AIM/CGE 2.1EMF33_Med2C_cost100",2020,4434.80555555556,"IPCC SR15"
"1113","AIM/CGE 2.1EMF33_Med2C_full",2020,4434.91666666667,"IPCC SR15"
"1114","AIM/CGE 2.1EMF33_Med2C_nobeccs",2020,4434.91666666667,"IPCC SR15"
"1115","AIM/CGE 2.1EMF33_Med2C_nofuel",2020,4435.27777777778,"IPCC SR15"
"1116","AIM/CGE 2.1EMF33_Med2C_none",2020,4435.33333333333,"IPCC SR15"
"1117","AIM/CGE 2.1EMF33_WB2C_cost100",2020,4434.80555555556,"IPCC SR15"
"1118","AIM/CGE 2.1EMF33_WB2C_full",2020,4434.91666666667,"IPCC SR15"
"1119","AIM/CGE 2.1EMF33_tax_hi_full",2020,4412.05555555556,"IPCC SR15"
"1120","AIM/CGE 2.1EMF33_tax_hi_none",2020,4412.16666666667,"IPCC SR15"
"1121","AIM/CGE 2.1EMF33_tax_lo_full",2020,4412.05555555556,"IPCC SR15"
"1122","AIM/CGE 2.1EMF33_tax_lo_none",2020,4412.16666666667,"IPCC SR15"
"1123","AIM/CGE 2.1TERL_15D_LowCarbonTransportPolicy",2020,4479.63888888889,"IPCC SR15"
"1124","AIM/CGE 2.1TERL_15D_NoTransportPolicy",2020,4489.19444444444,"IPCC SR15"
"1125","AIM/CGE 2.1TERL_2D_LowCarbonTransportPolicy",2020,4479.63888888889,"IPCC SR15"
"1126","AIM/CGE 2.1TERL_2D_NoTransportPolicy",2020,4489.19444444444,"IPCC SR15"
"1127","AIM/CGE 2.1TERL_Baseline_LowCarbonTransportPolicy",2020,4307.77777777778,"IPCC SR15"
"1128","AIM/CGE 2.1TERL_Baseline_NoTransportPolicy",2020,4313.08333333333,"IPCC SR15"
"1129","GENeSYS-MOD 1.01",2020,4962.5,"IPCC SR15"
"1130","IEA Energy Technology Perspective Model 2017B2DS",2020,4446.04663055556,"IPCC SR15"
"1131","IEA World Energy Model 2017Faster Transition Scenario",2020,4433.2238,"IPCC SR15"
"1132","IMAGE 3.0.1ADVANCE_2020_1.5C-2100",2020,4488.87210555556,"IPCC SR15"
"1133","IMAGE 3.0.1ADVANCE_2020_Med2C",2020,4480.05546666667,"IPCC SR15"
"1134","IMAGE 3.0.1ADVANCE_2020_WB2C",2020,4482.33614166667,"IPCC SR15"
"1135","IMAGE 3.0.1ADVANCE_2030_Med2C",2020,4479.10286111111,"IPCC SR15"
"1136","IMAGE 3.0.1ADVANCE_2030_WB2C",2020,4479.18620555556,"IPCC SR15"
"1137","IMAGE 3.0.1ADVANCE_INDC",2020,4479.10286111111,"IPCC SR15"
"1138","IMAGE 3.0.1ADVANCE_NoPolicy",2020,4596.119325,"IPCC SR15"
"1139","IMAGE 3.0.1ADVANCE_Reference",2020,4479.06105,"IPCC SR15"
"1140","IMAGE 3.0.1CD-LINKS_INDCi",2020,4316.28885277778,"IPCC SR15"
"1141","IMAGE 3.0.1CD-LINKS_NPi",2020,4323.06375,"IPCC SR15"
"1142","IMAGE 3.0.1CD-LINKS_NPi2020_1000",2020,4323.18321666667,"IPCC SR15"
"1143","IMAGE 3.0.1CD-LINKS_NPi2020_1600",2020,4323.236125,"IPCC SR15"
"1144","IMAGE 3.0.1CD-LINKS_NPi2020_400",2020,4327.83900555556,"IPCC SR15"
"1145","IMAGE 3.0.1CD-LINKS_NoPolicy",2020,4453.61123611111,"IPCC SR15"
"1146","IMAGE 3.0.1IMA15-AGInt",2020,4366.40568888889,"IPCC SR15"
"1147","IMAGE 3.0.1IMA15-Def",2020,4366.40568888889,"IPCC SR15"
"1148","IMAGE 3.0.1IMA15-Eff",2020,4336.39708333333,"IPCC SR15"
"1149","IMAGE 3.0.1IMA15-LiStCh",2020,4351.93343888889,"IPCC SR15"
"1150","IMAGE 3.0.1IMA15-LoNCO2",2020,4366.40568888889,"IPCC SR15"
"1151","IMAGE 3.0.1IMA15-Pop",2020,4359.69735,"IPCC SR15"
"1152","IMAGE 3.0.1IMA15-RenElec",2020,4331.15562777778,"IPCC SR15"
"1153","IMAGE 3.0.1IMA15-TOT",2020,4347.74442777778,"IPCC SR15"
"1154","IMAGE 3.0.1SSP1-19",2020,4400.88888888889,"IPCC SR15"
"1155","IMAGE 3.0.1SSP1-26",2020,4556.89728055556,"IPCC SR15"
"1156","IMAGE 3.0.1SSP1-34",2020,4598.66936944444,"IPCC SR15"
"1157","IMAGE 3.0.1SSP1-45",2020,4598.90830277778,"IPCC SR15"
"1158","IMAGE 3.0.1SSP1-Baseline",2020,4599.77500555556,"IPCC SR15"
"1159","IMAGE 3.0.1SSP2-26",2020,4575.61656944444,"IPCC SR15"
"1160","IMAGE 3.0.1SSP2-34",2020,4579.19431111111,"IPCC SR15"
"1161","IMAGE 3.0.1SSP2-45",2020,4582.6944,"IPCC SR15"
"1162","IMAGE 3.0.1SSP2-60",2020,4587.77770555556,"IPCC SR15"
"1163","IMAGE 3.0.1SSP2-Baseline",2020,4601.72487222222,"IPCC SR15"
"1164","IMAGE 3.0.1SSP3-34",2020,4601.77777777778,"IPCC SR15"
"1165","IMAGE 3.0.1SSP3-45",2020,4607.18620555556,"IPCC SR15"
"1166","IMAGE 3.0.1SSP3-60",2020,4643.17781388889,"IPCC SR15"
"1167","IMAGE 3.0.1SSP3-Baseline",2020,4645.22211666667,"IPCC SR15"
"1168","IMAGE 3.0.1SSP4-26",2020,4440.04152777778,"IPCC SR15"
"1169","IMAGE 3.0.1SSP4-34",2020,4556.59178611111,"IPCC SR15"
"1170","IMAGE 3.0.1SSP4-45",2020,4559.18620555556,"IPCC SR15"
"1171","IMAGE 3.0.1SSP4-60",2020,4559.33610555556,"IPCC SR15"
"1172","IMAGE 3.0.1SSP4-Baseline",2020,4566.13319166667,"IPCC SR15"
"1173","IMAGE 3.0.1SSP5-34",2020,4599.22773333333,"IPCC SR15"
"1174","IMAGE 3.0.1SSP5-45",2020,4624.31402777778,"IPCC SR15"
"1175","IMAGE 3.0.1SSP5-60",2020,4631.57219444444,"IPCC SR15"
"1176","IMAGE 3.0.1SSP5-Baseline",2020,4646.16391111111,"IPCC SR15"
"1177","IMAGE 3.0.2EMF33_Baseline",2020,4609.23050555556,"IPCC SR15"
"1178","IMAGE 3.0.2EMF33_Med2C_cost100",2020,4514.75569722222,"IPCC SR15"
"1179","IMAGE 3.0.2EMF33_Med2C_full",2020,4514.63879166667,"IPCC SR15"
"1180","IMAGE 3.0.2EMF33_Med2C_limbio",2020,4510.13063055556,"IPCC SR15"
"1181","IMAGE 3.0.2EMF33_Med2C_nobeccs",2020,4515.84711111111,"IPCC SR15"
"1182","IMAGE 3.0.2EMF33_Med2C_nofuel",2020,4513.98599166667,"IPCC SR15"
"1183","IMAGE 3.0.2EMF33_Med2C_none",2020,4515.36668333333,"IPCC SR15"
"1184","IMAGE 3.0.2EMF33_WB2C_cost100",2020,4515.91395555556,"IPCC SR15"
"1185","IMAGE 3.0.2EMF33_WB2C_full",2020,4515.98336111111,"IPCC SR15"
"1186","IMAGE 3.0.2EMF33_WB2C_limbio",2020,4510.84999166667,"IPCC SR15"
"1187","IMAGE 3.0.2EMF33_WB2C_nobeccs",2020,4517.60554722222,"IPCC SR15"
"1188","IMAGE 3.0.2EMF33_WB2C_nofuel",2020,4515.61102222222,"IPCC SR15"
"1189","IMAGE 3.0.2EMF33_tax_hi_full",2020,4610.877725,"IPCC SR15"
"1190","IMAGE 3.0.2EMF33_tax_hi_none",2020,4610.96931666667,"IPCC SR15"
"1191","IMAGE 3.0.2EMF33_tax_lo_full",2020,4610.13333333333,"IPCC SR15"
"1192","IMAGE 3.0.2EMF33_tax_lo_none",2020,4610.22208055556,"IPCC SR15"
"1193","MERGE-ETL 6.0BAU",2020,5861.11111111111,"IPCC SR15"
"1194","MERGE-ETL 6.0DAC15_50",2020,6194.44444444444,"IPCC SR15"
"1195","MERGE-ETL 6.0DAC2_66",2020,5861.11111111111,"IPCC SR15"
"1196","MESSAGE V.3GEA_Eff_1p5C",2020,4703.88888888889,"IPCC SR15"
"1197","MESSAGE V.3GEA_Eff_1p5C_Delay2020",2020,3490,"IPCC SR15"
"1198","MESSAGE V.3GEA_Eff_2C_Delay2020",2020,3488.88888888889,"IPCC SR15"
"1199","MESSAGE V.3GEA_Eff_AdvNCO2_1p5C",2020,4014.72222222222,"IPCC SR15"
"1200","MESSAGE V.3GEA_Eff_base",2020,3619.16666666667,"IPCC SR15"
"1201","MESSAGE V.3GEA_Mix_1p5C_AdvNCO2_PartialDelay2020",2020,4003.61111111111,"IPCC SR15"
"1202","MESSAGE V.3GEA_Mix_1p5C_AdvTrans_PartialDelay2020",2020,4003.33333333333,"IPCC SR15"
"1203","MESSAGE V.3GEA_Mix_2C_AdvNCO2_PartialDelay2020",2020,4002.5,"IPCC SR15"
"1204","MESSAGE V.3GEA_Mix_2C_AdvTrans_PartialDelay2020",2020,4002.5,"IPCC SR15"
"1205","MESSAGE V.3GEA_Mix_base",2020,3730,"IPCC SR15"
"1206","MESSAGE-GLOBIOM 1.0ADVANCE_2020_1.5C-2100",2020,4008.33333333333,"IPCC SR15"
"1207","MESSAGE-GLOBIOM 1.0ADVANCE_2020_Med2C",2020,4007.5,"IPCC SR15"
"1208","MESSAGE-GLOBIOM 1.0ADVANCE_2020_WB2C",2020,4007.5,"IPCC SR15"
"1209","MESSAGE-GLOBIOM 1.0ADVANCE_2030_Med2C",2020,4006.94444444444,"IPCC SR15"
"1210","MESSAGE-GLOBIOM 1.0ADVANCE_2030_Price1.5C",2020,4007.22222222222,"IPCC SR15"
"1211","MESSAGE-GLOBIOM 1.0ADVANCE_2030_WB2C",2020,4007.5,"IPCC SR15"
"1212","MESSAGE-GLOBIOM 1.0ADVANCE_INDC",2020,4006.66666666667,"IPCC SR15"
"1213","MESSAGE-GLOBIOM 1.0ADVANCE_NoPolicy",2020,4005.55555555556,"IPCC SR15"
"1214","MESSAGE-GLOBIOM 1.0ADVANCE_Reference",2020,4006.66666666667,"IPCC SR15"
"1215","MESSAGE-GLOBIOM 1.0EMF33_1.5C_cost100",2020,4055.94374444444,"IPCC SR15"
"1216","MESSAGE-GLOBIOM 1.0EMF33_1.5C_full",2020,4055.94374444444,"IPCC SR15"
"1217","MESSAGE-GLOBIOM 1.0EMF33_Baseline",2020,3405.03603888889,"IPCC SR15"
"1218","MESSAGE-GLOBIOM 1.0EMF33_Med2C_cost100",2020,4055.94374444444,"IPCC SR15"
"1219","MESSAGE-GLOBIOM 1.0EMF33_Med2C_full",2020,4055.94374444444,"IPCC SR15"
"1220","MESSAGE-GLOBIOM 1.0EMF33_Med2C_limbio",2020,4055.94374444444,"IPCC SR15"
"1221","MESSAGE-GLOBIOM 1.0EMF33_Med2C_nobeccs",2020,4055.94374444444,"IPCC SR15"
"1222","MESSAGE-GLOBIOM 1.0EMF33_Med2C_nofuel",2020,4055.94374444444,"IPCC SR15"
"1223","MESSAGE-GLOBIOM 1.0EMF33_Med2C_none",2020,4055.94374444444,"IPCC SR15"
"1224","MESSAGE-GLOBIOM 1.0EMF33_WB2C_cost100",2020,4055.94374444444,"IPCC SR15"
"1225","MESSAGE-GLOBIOM 1.0EMF33_WB2C_full",2020,4055.94374444444,"IPCC SR15"
"1226","MESSAGE-GLOBIOM 1.0EMF33_WB2C_limbio",2020,4055.94374444444,"IPCC SR15"
"1227","MESSAGE-GLOBIOM 1.0EMF33_WB2C_nofuel",2020,4055.94374444444,"IPCC SR15"
"1228","MESSAGE-GLOBIOM 1.0EMF33_tax_hi_full",2020,3405.03603888889,"IPCC SR15"
"1229","MESSAGE-GLOBIOM 1.0EMF33_tax_hi_none",2020,3405.03603888889,"IPCC SR15"
"1230","MESSAGE-GLOBIOM 1.0EMF33_tax_lo_full",2020,3405.03603888889,"IPCC SR15"
"1231","MESSAGE-GLOBIOM 1.0EMF33_tax_lo_none",2020,3405.03603888889,"IPCC SR15"
"1232","MESSAGE-GLOBIOM 1.0SSP1-19",2020,4145,"IPCC SR15"
"1233","MESSAGE-GLOBIOM 1.0SSP1-26",2020,4108.61111111111,"IPCC SR15"
"1234","MESSAGE-GLOBIOM 1.0SSP1-34",2020,4108.61111111111,"IPCC SR15"
"1235","MESSAGE-GLOBIOM 1.0SSP1-45",2020,4108.33333333333,"IPCC SR15"
"1236","MESSAGE-GLOBIOM 1.0SSP1-Baseline",2020,4207.5,"IPCC SR15"
"1237","MESSAGE-GLOBIOM 1.0SSP2-19",2020,4267.77777777778,"IPCC SR15"
"1238","MESSAGE-GLOBIOM 1.0SSP2-26",2020,4267.22222222222,"IPCC SR15"
"1239","MESSAGE-GLOBIOM 1.0SSP2-34",2020,4244.16666666667,"IPCC SR15"
"1240","MESSAGE-GLOBIOM 1.0SSP2-45",2020,4244.16666666667,"IPCC SR15"
"1241","MESSAGE-GLOBIOM 1.0SSP2-60",2020,4180.83333333333,"IPCC SR15"
"1242","MESSAGE-GLOBIOM 1.0SSP2-Baseline",2020,4243.88888888889,"IPCC SR15"
"1243","MESSAGE-GLOBIOM 1.0SSP3-34",2020,4483.05555555556,"IPCC SR15"
"1244","MESSAGE-GLOBIOM 1.0SSP3-45",2020,4396.38888888889,"IPCC SR15"
"1245","MESSAGE-GLOBIOM 1.0SSP3-60",2020,4379.72222222222,"IPCC SR15"
"1246","MESSAGE-GLOBIOM 1.0SSP3-Baseline",2020,4110.83333333333,"IPCC SR15"
"1247","MESSAGEix-GLOBIOM 1.0CD-LINKS_INDCi",2020,4389.44161944444,"IPCC SR15"
"1248","MESSAGEix-GLOBIOM 1.0CD-LINKS_NPi",2020,4389.44161944444,"IPCC SR15"
"1249","MESSAGEix-GLOBIOM 1.0CD-LINKS_NPi2020_1000",2020,4389.44161944444,"IPCC SR15"
"1250","MESSAGEix-GLOBIOM 1.0CD-LINKS_NPi2020_1600",2020,4389.44161944444,"IPCC SR15"
"1251","MESSAGEix-GLOBIOM 1.0CD-LINKS_NPi2020_400",2020,4389.44161944444,"IPCC SR15"
"1252","MESSAGEix-GLOBIOM 1.0CD-LINKS_NoPolicy",2020,3823.44007777778,"IPCC SR15"
"1253","MESSAGEix-GLOBIOM 1.0LowEnergyDemand",2020,4389.448275,"IPCC SR15"
"1254","POLES ADVANCEADVANCE_2020_1.5C-2100",2020,4641.29028055556,"IPCC SR15"
"1255","POLES ADVANCEADVANCE_2020_Med2C",2020,4641.28878055555,"IPCC SR15"
"1256","POLES ADVANCEADVANCE_2020_WB2C",2020,4641.28878055555,"IPCC SR15"
"1257","POLES ADVANCEADVANCE_2030_1.5C-2100",2020,4641.28878055555,"IPCC SR15"
"1258","POLES ADVANCEADVANCE_2030_Med2C",2020,4641.28878055555,"IPCC SR15"
"1259","POLES ADVANCEADVANCE_2030_Price1.5C",2020,4641.28878055555,"IPCC SR15"
"1260","POLES ADVANCEADVANCE_2030_WB2C",2020,4641.28878055555,"IPCC SR15"
"1261","POLES ADVANCEADVANCE_INDC",2020,4641.28878055555,"IPCC SR15"
"1262","POLES ADVANCEADVANCE_NoPolicy",2020,4631.17846111111,"IPCC SR15"
"1263","POLES ADVANCEADVANCE_Reference",2020,4640.91021388889,"IPCC SR15"
"1264","POLES CD-LINKSCD-LINKS_INDCi",2020,4401.48591944444,"IPCC SR15"
"1265","POLES CD-LINKSCD-LINKS_NPi",2020,4400.31899444444,"IPCC SR15"
"1266","POLES CD-LINKSCD-LINKS_NPi2020_1000",2020,4400.52959722222,"IPCC SR15"
"1267","POLES CD-LINKSCD-LINKS_NPi2020_1600",2020,4400.52959722222,"IPCC SR15"
"1268","POLES CD-LINKSCD-LINKS_NPi2020_400",2020,4400.52959722222,"IPCC SR15"
"1269","POLES CD-LINKSCD-LINKS_NoPolicy",2020,4430.79815833333,"IPCC SR15"
"1270","POLES EMF33EMF33_1.5C_cost100",2020,4167.98406111111,"IPCC SR15"
"1271","POLES EMF33EMF33_1.5C_full",2020,4167.98512222222,"IPCC SR15"
"1272","POLES EMF33EMF33_1.5C_limbio",2020,4170.74945277778,"IPCC SR15"
"1273","POLES EMF33EMF33_1.5C_nofuel",2020,4167.98114722222,"IPCC SR15"
"1274","POLES EMF33EMF33_Baseline",2020,4167.98432777778,"IPCC SR15"
"1275","POLES EMF33EMF33_Med2C_cost100",2020,4167.98406111111,"IPCC SR15"
"1276","POLES EMF33EMF33_Med2C_full",2020,4167.98432777778,"IPCC SR15"
"1277","POLES EMF33EMF33_Med2C_limbio",2020,4167.98459166667,"IPCC SR15"
"1278","POLES EMF33EMF33_Med2C_nobeccs",2020,4167.98512222222,"IPCC SR15"
"1279","POLES EMF33EMF33_Med2C_nofuel",2020,4167.98061666667,"IPCC SR15"
"1280","POLES EMF33EMF33_Med2C_none",2020,4167.98114722222,"IPCC SR15"
"1281","POLES EMF33EMF33_WB2C_cost100",2020,4167.98406111111,"IPCC SR15"
"1282","POLES EMF33EMF33_WB2C_full",2020,4167.98512222222,"IPCC SR15"
"1283","POLES EMF33EMF33_WB2C_limbio",2020,4167.98512222222,"IPCC SR15"
"1284","POLES EMF33EMF33_WB2C_nobeccs",2020,4167.98512222222,"IPCC SR15"
"1285","POLES EMF33EMF33_WB2C_nofuel",2020,4167.98114722222,"IPCC SR15"
"1286","POLES EMF33EMF33_WB2C_none",2020,4167.98114722222,"IPCC SR15"
"1287","POLES EMF33EMF33_tax_hi_full",2020,4165.02873055555,"IPCC SR15"
"1288","POLES EMF33EMF33_tax_hi_none",2020,4165.02502222222,"IPCC SR15"
"1289","POLES EMF33EMF33_tax_lo_full",2020,4165.02873055555,"IPCC SR15"
"1290","POLES EMF33EMF33_tax_lo_none",2020,4165.02502222222,"IPCC SR15"
"1291","REMIND 1.5EMC_Def_100$",2020,3622.22221111111,"IPCC SR15"
"1292","REMIND 1.5EMC_Def_30$",2020,3457.499875,"IPCC SR15"
"1293","REMIND 1.5EMC_LimSW_100$",2020,3664.16666111111,"IPCC SR15"
"1294","REMIND 1.5EMC_LimSW_30$",2020,3487.50008611111,"IPCC SR15"
"1295","REMIND 1.5EMC_NucPO_100$",2020,3669.44445555556,"IPCC SR15"
"1296","REMIND 1.5EMC_NucPO_30$",2020,3486.38878888889,"IPCC SR15"
"1297","REMIND 1.5EMC_lowEI_100$",2020,3439.722325,"IPCC SR15"
"1298","REMIND 1.5EMC_lowEI_30$",2020,3308.61118055556,"IPCC SR15"
"1299","REMIND 1.7ADVANCE_2020_1.5C-2100",2020,4566.47222222222,"IPCC SR15"
"1300","REMIND 1.7ADVANCE_2020_Med2C",2020,4566.47222222222,"IPCC SR15"
"1301","REMIND 1.7ADVANCE_2020_WB2C",2020,4566.47222222222,"IPCC SR15"
"1302","REMIND 1.7ADVANCE_2030_1.5C-2100",2020,4566.47222222222,"IPCC SR15"
"1303","REMIND 1.7ADVANCE_2030_Med2C",2020,4566.47222222222,"IPCC SR15"
"1304","REMIND 1.7ADVANCE_2030_Price1.5C",2020,4566.47222222222,"IPCC SR15"
"1305","REMIND 1.7ADVANCE_2030_WB2C",2020,4566.47222222222,"IPCC SR15"
"1306","REMIND 1.7ADVANCE_INDC",2020,4566.47222222222,"IPCC SR15"
